development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
101008,-650585.6781192756,-679611.9867110373,0.15,3,20,Rail,17.2,15.2
101009,-7358106.819267042,-7358939.6160727665,0.0,0,20,Rail,17.2,15.2
101010,927761.5186414864,892304.8962896536,0.95,19,20,Rail,17.2,15.2
101011,681482.4879232787,786569.1985691469,0.65,13,20,Rail,17.2,15.2
101012,3616839.939558752,3562673.0414993186,1.0,20,20,Rail,17.2,15.2
101013,-716464.0283746273,-742150.8343403023,0.15,3,20,Rail,17.2,15.2
101014,-1600604.4163433,-1625303.426435703,0.0,0,20,Rail,17.2,15.2
101015,-1593555.6682364899,-1575921.279818237,0.0,0,20,Rail,17.2,15.2
101016,4132542.164937521,4093294.8474130593,1.0,20,20,Rail,17.2,15.2
101017,-10642728.698900383,-10654561.179406583,0.0,0,20,Rail,17.2,15.2
101018,-11963405.498406574,-11964791.07575029,0.0,0,20,Rail,17.2,15.2
101019,-16230091.780100385,-16229684.278617973,0.0,0,20,Rail,17.2,15.2
101020,-13509141.64232353,-13523550.61116686,0.0,0,20,Rail,17.2,15.2
101021,-16228118.917167867,-16240918.52262915,0.0,0,20,Rail,17.2,15.2
101022,-17004926.23281427,-17014046.02147932,0.0,0,20,Rail,17.2,15.2
101023,-9400888.375218034,-9457129.297890952,0.0,0,20,Rail,17.2,15.2
101024,-14757184.504029471,-14783930.823174156,0.0,0,20,Rail,17.2,15.2
101025,-11351200.602057578,-11360856.126562657,0.0,0,20,Rail,17.2,15.2
101026,-6452223.670749237,-6488076.031321524,0.0,0,20,Rail,17.2,15.2
101027,-2045136.1657303323,-1940169.531169151,0.05,1,20,Rail,17.2,15.2
101028,-11341959.337477185,-11363535.496429615,0.0,0,20,Rail,17.2,15.2
101029,-11967591.42582045,-11991582.180006303,0.0,0,20,Rail,17.2,15.2
101030,-13600946.338997867,-13627059.834345246,0.0,0,20,Rail,17.2,15.2
101031,-4121456.5138892867,-4165712.728288887,0.0,0,20,Rail,17.2,15.2
101032,-8672923.987842694,-8668345.589890655,0.0,0,20,Rail,17.2,15.2
100000,2909621.9847997506,2888819.488322795,1.0,20,20,Rail,17.451249999999998,15.2
100001,11443479.727556257,11374839.448968112,1.0,20,20,Rail,17.451249999999998,15.2
100002,2079045.4987777087,2050360.7253505094,1.0,20,20,Rail,17.451249999999998,15.2
100003,-979335.3121131394,-987958.8076961918,0.0,0,20,Rail,17.451249999999998,15.2
100004,-944240.3076466692,-952479.5329796794,0.0,0,20,Rail,17.451249999999998,15.2
100005,1894887.625545682,1865644.3157846336,1.0,20,20,Rail,17.451249999999998,15.2
101000,-5128616.0388414115,-5158269.452586774,0.0,0,20,Rail,17.451249999999998,15.2
101001,-1060901.2210696633,-1124921.0288986033,0.25,5,20,Rail,17.451249999999998,15.2
101002,-7376536.958082734,-7404766.30805774,0.0,0,20,Rail,17.451249999999998,15.2
101003,-7103637.799576268,-7133003.083646917,0.0,0,20,Rail,17.451249999999998,15.2
101004,-10408159.723133476,-10392677.372807952,0.0,0,20,Rail,17.451249999999998,15.2
101005,-7492908.6922704745,-7493539.896187181,0.0,0,20,Rail,17.451249999999998,15.2
101006,-3006120.287861806,-2977733.6861969945,0.0,0,20,Rail,17.451249999999998,15.2
101007,3425412.548939946,3365770.4402609114,1.0,20,20,Rail,17.451249999999998,15.2
101008,-571251.41152433,-600701.7236064216,0.2,4,20,Rail,17.451249999999998,15.2
101009,-7355705.0251451405,-7356549.987078622,0.0,0,20,Rail,17.451249999999998,15.2
101010,1014963.573576591,978989.0165523221,0.95,19,20,Rail,17.451249999999998,15.2
101011,806759.4560419706,913381.2269232906,0.65,13,20,Rail,17.451249999999998,15.2
101012,3760326.681405579,3705368.5372335035,1.0,20,20,Rail,17.451249999999998,15.2
101013,-654570.3716625882,-680632.3991398257,0.15,3,20,Rail,17.451249999999998,15.2
101014,-1536756.8926165267,-1561816.694934843,0.0,0,20,Rail,17.451249999999998,15.2
101015,-1551454.9177387548,-1533562.933966427,0.0,0,20,Rail,17.451249999999998,15.2
101016,4238310.3308921065,4198489.705895086,1.0,20,20,Rail,17.451249999999998,15.2
101017,-10605965.632460285,-10617970.956613416,0.0,0,20,Rail,17.451249999999998,15.2
101018,-11959892.880515099,-11961298.697760418,0.0,0,20,Rail,17.451249999999998,15.2
101019,-16227915.639345577,-16227502.18526157,0.0,0,20,Rail,17.451249999999998,15.2
101020,-13471922.242084032,-13486541.690777473,0.0,0,20,Rail,17.451249999999998,15.2
101021,-16195557.090761933,-16208543.667204155,0.0,0,20,Rail,17.451249999999998,15.2
101022,-16978093.72663308,-16987346.733141273,0.0,0,20,Rail,17.451249999999998,15.2
101023,-9247475.395160843,-9304537.860381527,0.0,0,20,Rail,17.451249999999998,15.2
101024,-14680192.722941637,-14707329.740498245,0.0,0,20,Rail,17.451249999999998,15.2
101025,-11326848.185064336,-11336644.753204992,0.0,0,20,Rail,17.451249999999998,15.2
101026,-6363678.64326057,-6400054.719274358,0.0,0,20,Rail,17.451249999999998,15.2
101027,-1916597.8736932508,-1810097.9329150058,0.05,1,20,Rail,17.451249999999998,15.2
101028,-11288723.988617504,-11310615.322566256,0.0,0,20,Rail,17.451249999999998,15.2
101029,-11895161.776789865,-11919502.9773123,0.0,0,20,Rail,17.451249999999998,15.2
101030,-13529266.91766114,-13555761.86741003,0.0,0,20,Rail,17.451249999999998,15.2
101031,-4012313.9849167555,-4057216.674541234,0.0,0,20,Rail,17.451249999999998,15.2
101032,-8663973.202404791,-8659327.925238483,0.0,0,20,Rail,17.451249999999998,15.2
100000,2968714.7243076535,2947612.7290990977,1.0,20,20,Rail,17.7025,15.2
100001,11630574.985613732,11560946.475810328,1.0,20,20,Rail,17.7025,15.2
100002,2148351.6410168065,2119253.885750279,1.0,20,20,Rail,17.7025,15.2
100003,-957737.7659592426,-966485.4161596,0.0,0,20,Rail,17.7025,15.2
100004,-920358.2289236204,-928716.0764392776,0.0,0,20,Rail,17.7025,15.2
100005,1965814.9177373536,1936150.584750034,1.0,20,20,Rail,17.7025,15.2
101000,-5051929.63150303,-5082009.972844038,0.0,0,20,Rail,17.7025,15.2
101001,-888741.1795511094,-953682.696525069,0.3,6,20,Rail,17.7025,15.2
101002,-7301984.093468627,-7330619.868437901,0.0,0,20,Rail,17.7025,15.2
101003,-7032265.897086494,-7062053.96047798,0.0,0,20,Rail,17.7025,15.2
101004,-10390315.364096723,-10374610.110511012,0.0,0,20,Rail,17.7025,15.2
101005,-7491078.059049497,-7491718.350566467,0.0,0,20,Rail,17.7025,15.2
101006,-2955618.2568876254,-2926822.9662367366,0.0,0,20,Rail,17.7025,15.2
101007,3570117.0638180026,3509616.2728207605,1.0,20,20,Rail,17.7025,15.2
101008,-491917.14492938353,-521791.4605018054,0.3,6,20,Rail,17.7025,15.2
101009,-7353303.231023237,-7354160.3580844775,0.0,0,20,Rail,17.7025,15.2
101010,1102165.6285116966,1065673.136814992,0.95,19,20,Rail,17.7025,15.2
101011,932036.4241606653,1040193.2552774381,0.75,15,20,Rail,17.7025,15.2
101012,3903813.4232524084,3848064.0329676913,1.0,20,20,Rail,17.7025,15.2
101013,-592676.7149505483,-619113.9639393487,0.15,3,20,Rail,17.7025,15.2
101014,-1472909.3688897523,-1498329.9634339828,0.0,0,20,Rail,17.7025,15.2
101015,-1509354.167241019,-1491204.5881146167,0.0,0,20,Rail,17.7025,15.2
101016,4344078.496846694,4303684.564377113,1.0,20,20,Rail,17.7025,15.2
101017,-10569202.566020189,-10581380.733820248,0.0,0,20,Rail,17.7025,15.2
101018,-11956380.262623621,-11957806.319770547,0.0,0,20,Rail,17.7025,15.2
101019,-16225739.498590771,-16225320.091905165,0.0,0,20,Rail,17.7025,15.2
101020,-13434702.841844533,-13449532.770388085,0.0,0,20,Rail,17.7025,15.2
101021,-16162995.264355998,-16176168.81177916,0.0,0,20,Rail,17.7025,15.2
101022,-16951261.220451888,-16960647.444803227,0.0,0,20,Rail,17.7025,15.2
101023,-9094062.415103648,-9151946.4228721,0.0,0,20,Rail,17.7025,15.2
101024,-14603200.9418538,-14630728.657822333,0.0,0,20,Rail,17.7025,15.2
101025,-11302495.768071096,-11312433.379847327,0.0,0,20,Rail,17.7025,15.2
101026,-6275133.615771904,-6312033.40722719,0.0,0,20,Rail,17.7025,15.2
101027,-1788059.5816561677,-1680026.3346608598,0.05,1,20,Rail,17.7025,15.2
101028,-11235488.639757821,-11257695.1487029,0.0,0,20,Rail,17.7025,15.2
101029,-11822732.127759282,-11847423.774618298,0.0,0,20,Rail,17.7025,15.2
101030,-13457587.496324409,-13484463.900474811,0.0,0,20,Rail,17.7025,15.2
101031,-3903171.455944223,-3948720.6207935796,0.0,0,20,Rail,17.7025,15.2
101032,-8655022.416966889,-8650310.26058631,0.0,0,20,Rail,17.7025,15.2
100000,3027807.4638155554,3006405.9698754,1.0,20,20,Rail,17.95375,15.2
100001,11817670.243671205,11747053.502652545,1.0,20,20,Rail,17.95375,15.2
100002,2217657.7832559026,2188147.0461500464,1.0,20,20,Rail,17.95375,15.2
100003,-936140.2198053462,-945012.0246230086,0.0,0,20,Rail,17.95375,15.2
100004,-896476.1502005719,-904952.6198988762,0.0,0,20,Rail,17.95375,15.2
100005,2036742.2099290243,2006656.8537154333,1.0,20,20,Rail,17.95375,15.2
101000,-4975243.224164649,-5005750.493101303,0.0,0,20,Rail,17.95375,15.2
101001,-716581.1380325577,-782444.3641515365,0.3,6,20,Rail,17.95375,15.2
101002,-7227431.228854522,-7256473.428818062,0.0,0,20,Rail,17.95375,15.2
101003,-6960893.994596722,-6991104.837309046,0.0,0,20,Rail,17.95375,15.2
101004,-10372471.005059969,-10356542.848214075,0.0,0,20,Rail,17.95375,15.2
101005,-7489247.425828522,-7489896.804945754,0.0,0,20,Rail,17.95375,15.2
101006,-2905116.2259134464,-2875912.24627648,0.0,0,20,Rail,17.95375,15.2
101007,3714821.5786960563,3653462.105380607,1.0,20,20,Rail,17.95375,15.2
101008,-412582.8783344381,-442881.19739719015,0.3,6,20,Rail,17.95375,15.2
101009,-7350901.436901336,-7351770.729090333,0.0,0,20,Rail,17.95375,15.2
101010,1189367.6834468008,1152357.25707766,0.95,19,20,Rail,17.95375,15.2
101011,1057313.3922793576,1167005.2836315818,0.75,15,20,Rail,17.95375,15.2
101012,4047300.1650992357,3990759.528701877,1.0,20,20,Rail,17.95375,15.2
101013,-530783.0582385093,-557595.5287388721,0.15,3,20,Rail,17.95375,15.2
101014,-1409061.8451629789,-1434843.2319331225,0.0,0,20,Rail,17.95375,15.2
101015,-1467253.4167432839,-1448846.2422628067,0.0,0,20,Rail,17.95375,15.2
101016,4449846.66280128,4408879.42285914,1.0,20,20,Rail,17.95375,15.2
101017,-10532439.499580093,-10544790.511027083,0.0,0,20,Rail,17.95375,15.2
101018,-11952867.644732144,-11954313.941780675,0.0,0,20,Rail,17.95375,15.2
101019,-16223563.357835963,-16223137.998548761,0.0,0,20,Rail,17.95375,15.2
101020,-13397483.441605035,-13412523.849998698,0.0,0,20,Rail,17.95375,15.2
101021,-16130433.43795007,-16143793.956354167,0.0,0,20,Rail,17.95375,15.2
101022,-16924428.714270696,-16933948.15646518,0.0,0,20,Rail,17.95375,15.2
101023,-8940649.435046459,-8999354.985362675,0.0,0,20,Rail,17.95375,15.2
101024,-14526209.160765966,-14554127.575146424,0.0,0,20,Rail,17.95375,15.2
101025,-11278143.351077856,-11288222.006489664,0.0,0,20,Rail,17.95375,15.2
101026,-6186588.588283238,-6224012.095180023,0.0,0,20,Rail,17.95375,15.2
101027,-1659521.2896190858,-1549954.7364067137,0.05,1,20,Rail,17.95375,15.2
101028,-11182253.29089814,-11204774.974839542,0.0,0,20,Rail,17.95375,15.2
101029,-11750302.478728695,-11775344.571924295,0.0,0,20,Rail,17.95375,15.2
101030,-13385908.074987676,-13413165.933539594,0.0,0,20,Rail,17.95375,15.2
101031,-3794028.9269716917,-3840224.5670459266,0.0,0,20,Rail,17.95375,15.2
101032,-8646071.631528988,-8641292.595934138,0.0,0,20,Rail,17.95375,15.2
100000,3086900.203323458,3065199.210651702,1.0,20,20,Rail,18.205,15.2
100001,12004765.50172868,11933160.529494759,1.0,20,20,Rail,18.205,15.2
100002,2286963.9254949996,2257040.2065498144,1.0,20,20,Rail,18.205,15.2
100003,-914542.6736514497,-923538.6330864171,0.0,0,20,Rail,18.205,15.2
100004,-872594.0714775234,-881189.1633584747,0.0,0,20,Rail,18.205,15.2
100005,2107669.502120695,2077163.122680833,1.0,20,20,Rail,18.205,15.2
101000,-4898556.816826268,-4929491.013358569,0.0,0,20,Rail,18.205,15.2
101001,-544421.0965140061,-611206.031778005,0.35,7,20,Rail,18.205,15.2
101002,-7152878.364240415,-7182326.989198225,0.0,0,20,Rail,18.205,15.2
101003,-6889522.0921069505,-6920155.71414011,0.0,0,20,Rail,18.205,15.2
101004,-10354626.646023218,-10338475.585917138,0.0,0,20,Rail,18.205,15.2
101005,-7487416.792607546,-7488075.2593250405,0.0,0,20,Rail,18.205,15.2
101006,-2854614.1949392664,-2825001.5263162227,0.0,0,20,Rail,18.205,15.2
101007,3859526.0935741104,3797307.937940454,1.0,20,20,Rail,18.205,15.2
101008,-333248.61173949257,-363970.9342925749,0.3,6,20,Rail,18.205,15.2
101009,-7348499.642779432,-7349381.1000961885,0.0,0,20,Rail,18.205,15.2
101010,1276569.7383819055,1239041.3773403289,1.0,20,20,Rail,18.205,15.2
101011,1182590.36039805,1293817.3119857255,0.8,16,20,Rail,18.205,15.2
101012,4190786.906946062,4133455.024436063,1.0,20,20,Rail,18.205,15.2
101013,-468889.4015264702,-496077.0935383956,0.2,4,20,Rail,18.205,15.2
101014,-1345214.3214362054,-1371356.5004322631,0.0,0,20,Rail,18.205,15.2
101015,-1425152.6662455488,-1406487.8964109968,0.0,0,20,Rail,18.205,15.2
101016,4555614.828755865,4514074.281341166,1.0,20,20,Rail,18.205,15.2
101017,-10495676.433139997,-10508200.288233913,0.0,0,20,Rail,18.205,15.2
101018,-11949355.026840668,-11950821.563790804,0.0,0,20,Rail,18.205,15.2
101019,-16221387.217081156,-16220955.90519236,0.0,0,20,Rail,18.205,15.2
101020,-13360264.041365538,-13375514.92960931,0.0,0,20,Rail,18.205,15.2
101021,-16097871.611544136,-16111419.100929175,0.0,0,20,Rail,18.205,15.2
101022,-16897596.208089508,-16907248.868127137,0.0,0,20,Rail,18.205,15.2
101023,-8787236.454989268,-8846763.547853248,0.0,0,20,Rail,18.205,15.2
101024,-14449217.379678134,-14477526.492470514,0.0,0,20,Rail,18.205,15.2
101025,-11253790.934084615,-11264010.633131998,0.0,0,20,Rail,18.205,15.2
101026,-6098043.560794572,-6135990.783132857,0.0,0,20,Rail,18.205,15.2
101027,-1530982.9975820044,-1419883.1381525686,0.1,2,20,Rail,18.205,15.2
101028,-11129017.942038458,-11151854.800976187,0.0,0,20,Rail,18.205,15.2
101029,-11677872.829698112,-11703265.36923029,0.0,0,20,Rail,18.205,15.2
101030,-13314228.653650945,-13341867.966604376,0.0,0,20,Rail,18.205,15.2
101031,-3684886.3979991614,-3731728.513298273,0.0,0,20,Rail,18.205,15.2
101032,-8637120.846091086,-8632274.931281965,0.0,0,20,Rail,18.205,15.2
100000,3145992.94283136,3123992.4514280036,1.0,20,20,Rail,18.456249999999997,15.2
100001,12191860.759786153,12119267.556336975,1.0,20,20,Rail,18.456249999999997,15.2
100002,2356270.0677340957,2325933.3669495825,1.0,20,20,Rail,18.456249999999997,15.2
100003,-892945.1274975535,-902065.2415498255,0.0,0,20,Rail,18.456249999999997,15.2
100004,-848711.992754475,-857425.7068180733,0.0,0,20,Rail,18.456249999999997,15.2
100005,2178596.7943123663,2147669.391646233,1.0,20,20,Rail,18.456249999999997,15.2
101000,-4821870.409487887,-4853231.533615835,0.0,0,20,Rail,18.456249999999997,15.2
101001,-372261.05499545456,-439967.6994044725,0.35,7,20,Rail,18.456249999999997,15.2
101002,-7078325.499626311,-7108180.549578387,0.0,0,20,Rail,18.456249999999997,15.2
101003,-6818150.1896171775,-6849206.590971174,0.0,0,20,Rail,18.456249999999997,15.2
101004,-10336782.286986463,-10320408.3236202,0.0,0,20,Rail,18.456249999999997,15.2
101005,-7485586.159386571,-7486253.713704326,0.0,0,20,Rail,18.456249999999997,15.2
101006,-2804112.163965087,-2774090.8063559663,0.0,0,20,Rail,18.456249999999997,15.2
101007,4004230.6084521646,3941153.7705003014,1.0,20,20,Rail,18.456249999999997,15.2
101008,-253914.3451445472,-285060.6711879601,0.35,7,20,Rail,18.456249999999997,15.2
101009,-7346097.848657529,-7346991.471102044,0.0,0,20,Rail,18.456249999999997,15.2
101010,1363771.79331701,1325725.4976029973,1.0,20,20,Rail,18.456249999999997,15.2
101011,1307867.3285167427,1420629.3403398711,0.85,17,20,Rail,18.456249999999997,15.2
101012,4334273.64879289,4276150.520170249,1.0,20,20,Rail,18.456249999999997,15.2
101013,-406995.744814431,-434558.6583379186,0.25,5,20,Rail,18.456249999999997,15.2
101014,-1281366.7977094322,-1307869.7689314038,0.05,1,20,Rail,18.456249999999997,15.2
101015,-1383051.9157478134,-1364129.5505591868,0.0,0,20,Rail,18.456249999999997,15.2
101016,4661382.994710451,4619269.139823193,1.0,20,20,Rail,18.456249999999997,15.2
101017,-10458913.3666999,-10471610.065440748,0.0,0,20,Rail,18.456249999999997,15.2
101018,-11945842.408949193,-11947329.185800932,0.0,0,20,Rail,18.456249999999997,15.2
101019,-16219211.07632635,-16218773.811835956,0.0,0,20,Rail,18.456249999999997,15.2
101020,-13323044.64112604,-13338506.009219922,0.0,0,20,Rail,18.456249999999997,15.2
101021,-16065309.785138205,-16079044.245504182,0.0,0,20,Rail,18.456249999999997,15.2
101022,-16870763.701908313,-16880549.579789087,0.0,0,20,Rail,18.456249999999997,15.2
101023,-8633823.474932076,-8694172.110343823,0.0,0,20,Rail,18.456249999999997,15.2
101024,-14372225.598590296,-14400925.409794603,0.0,0,20,Rail,18.456249999999997,15.2
101025,-11229438.517091375,-11239799.259774333,0.0,0,20,Rail,18.456249999999997,15.2
101026,-6009498.533305907,-6047969.47108569,0.0,0,20,Rail,18.456249999999997,15.2
101027,-1402444.705544923,-1289811.5398984235,0.15,3,20,Rail,18.456249999999997,15.2
101028,-11075782.593178775,-11098934.627112832,0.0,0,20,Rail,18.456249999999997,15.2
101029,-11605443.180667527,-11631186.166536286,0.0,0,20,Rail,18.456249999999997,15.2
101030,-13242549.232314216,-13270569.99966916,0.0,0,20,Rail,18.456249999999997,15.2
101031,-3575743.86902663,-3623232.45955062,0.0,0,20,Rail,18.456249999999997,15.2
101032,-8628170.060653184,-8623257.266629793,0.0,0,20,Rail,18.456249999999997,15.2
100000,3205085.6823392627,3182785.692204307,1.0,20,20,Rail,18.7075,15.2
100001,12378956.017843628,12305374.583179193,1.0,20,20,Rail,18.7075,15.2
100002,2425576.2099731932,2394826.5273493514,1.0,20,20,Rail,18.7075,15.2
100003,-871347.5813436568,-880591.8500132337,0.0,0,20,Rail,18.7075,15.2
100004,-824829.9140314262,-833662.2502776715,0.0,0,20,Rail,18.7075,15.2
100005,2249524.0865040375,2218175.660611633,1.0,20,20,Rail,18.7075,15.2
101000,-4745184.002149506,-4776972.053873099,0.0,0,20,Rail,18.7075,15.2
101001,-200101.01347690047,-268729.36703093816,0.4,8,20,Rail,18.7075,15.2
101002,-7003772.635012202,-7034034.109958548,0.0,0,20,Rail,18.7075,15.2
101003,-6746778.287127404,-6778257.467802238,0.0,0,20,Rail,18.7075,15.2
101004,-10318937.927949708,-10302341.061323263,0.0,0,20,Rail,18.7075,15.2
101005,-7483755.526165594,-7484432.168083612,0.0,0,20,Rail,18.7075,15.2
101006,-2753610.132990907,-2723180.0863957084,0.0,0,20,Rail,18.7075,15.2
101007,4148935.1233302206,4084999.6030601505,1.0,20,20,Rail,18.7075,15.2
101008,-174580.0785496005,-206150.4080833434,0.35,7,20,Rail,18.7075,15.2
101009,-7343696.054535627,-7344601.8421078995,0.0,0,20,Rail,18.7075,15.2
101010,1450973.8482521155,1412409.6178656672,1.0,20,20,Rail,18.7075,15.2
101011,1433144.2966354366,1547441.3686940167,0.9,18,20,Rail,18.7075,15.2
101012,4477760.390639719,4418846.015904437,1.0,20,20,Rail,18.7075,15.2
101013,-345102.0881023913,-373040.22313744156,0.3,6,20,Rail,18.7075,15.2
101014,-1217519.273982658,-1244383.037430543,0.05,1,20,Rail,18.7075,15.2
101015,-1340951.1652500778,-1321771.2047073764,0.0,0,20,Rail,18.7075,15.2
101016,4767151.160665038,4724463.998305219,1.0,20,20,Rail,18.7075,15.2
101017,-10422150.300259802,-10435019.842647579,0.0,0,20,Rail,18.7075,15.2
101018,-11942329.791057715,-11943836.80781106,0.0,0,20,Rail,18.7075,15.2
101019,-16217034.935571542,-16216591.718479551,0.0,0,20,Rail,18.7075,15.2
101020,-13285825.240886543,-13301497.088830533,0.0,0,20,Rail,18.7075,15.2
101021,-16032747.958732272,-16046669.39007919,0.0,0,20,Rail,18.7075,15.2
101022,-16843931.19572712,-16853850.29145104,0.0,0,20,Rail,18.7075,15.2
101023,-8480410.494874883,-8541580.672834396,0.0,0,20,Rail,18.7075,15.2
101024,-14295233.817502463,-14324324.327118693,0.0,0,20,Rail,18.7075,15.2
101025,-11205086.100098135,-11215587.88641667,0.0,0,20,Rail,18.7075,15.2
101026,-5920953.50581724,-5959948.159038523,0.0,0,20,Rail,18.7075,15.2
101027,-1273906.4135078397,-1159739.9416442765,0.15,3,20,Rail,18.7075,15.2
101028,-11022547.244319092,-11046014.453249475,0.0,0,20,Rail,18.7075,15.2
101029,-11533013.531636942,-11559106.963842284,0.0,0,20,Rail,18.7075,15.2
101030,-13170869.810977485,-13199272.032733941,0.0,0,20,Rail,18.7075,15.2
101031,-3466601.3400540976,-3514736.4058029656,0.0,0,20,Rail,18.7075,15.2
101032,-8619219.275215281,-8614239.60197762,0.0,0,20,Rail,18.7075,15.2
100000,3264178.4218471646,3241578.9329806087,1.0,20,20,Rail,18.95875,15.2
100001,12566051.275901102,12491481.610021409,1.0,20,20,Rail,18.95875,15.2
100002,2494882.3522122903,2463719.6877491195,1.0,20,20,Rail,18.95875,15.2
100003,-849750.0351897603,-859118.4584766423,0.0,0,20,Rail,18.95875,15.2
100004,-800947.8353083776,-809898.79373727,0.0,0,20,Rail,18.95875,15.2
100005,2320451.3786957082,2288681.929577033,1.0,20,20,Rail,18.95875,15.2
101000,-4668497.594811125,-4700712.574130364,0.0,0,20,Rail,18.95875,15.2
101001,-27940.971958348808,-97491.03465740569,0.45,9,20,Rail,18.95875,15.2
101002,-6929219.770398097,-6959887.67033871,0.0,0,20,Rail,18.95875,15.2
